timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1692189366773,588,Location Name based search,200,OK,Location Name based search 2-94,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,587,0,41
1692189366892,510,Location Name based search,200,OK,Location Name based search 2-96,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,510,0,45
1692189366950,521,Location Name based search,200,OK,Location Name based search 2-97,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,520,0,43
1692189367011,550,Location Name based search,200,OK,Location Name based search 2-98,text,true,,32848,331,10,10,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,550,0,41
1692189367071,563,Location Name based search,200,OK,Location Name based search 2-99,text,true,,32848,331,10,10,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,563,0,43
1692189367131,525,Location Name based search,200,OK,Location Name based search 2-100,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,524,0,46
1692189367252,442,Location Name based search,200,OK,Location Name based search 2-102,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,442,0,43
1692189367191,523,Location Name based search,200,OK,Location Name based search 2-101,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,522,0,44
1692189367310,418,Location Name based search,200,OK,Location Name based search 2-103,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,417,0,44
1692189367371,465,Location Name based search,200,OK,Location Name based search 2-104,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,465,0,46
1692189367430,427,Location Name based search,200,OK,Location Name based search 2-105,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,426,0,42
1692189367491,458,Location Name based search,200,OK,Location Name based search 2-106,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,457,0,47
1692189367551,428,Location Name based search,200,OK,Location Name based search 2-107,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,427,0,46
1692189367609,449,Location Name based search,200,OK,Location Name based search 2-108,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,449,0,46
1692189367670,415,Location Name based search,200,OK,Location Name based search 2-109,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,415,0,46
1692189367730,454,Location Name based search,200,OK,Location Name based search 2-110,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,453,0,43
1692189367790,435,Location Name based search,200,OK,Location Name based search 2-111,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,434,0,44
1692189367850,432,Location Name based search,200,OK,Location Name based search 2-112,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,431,0,42
1692189367910,441,Location Name based search,200,OK,Location Name based search 2-113,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,439,0,45
1692189367969,423,Location Name based search,200,OK,Location Name based search 2-114,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,422,0,40
1692189368030,436,Location Name based search,200,OK,Location Name based search 2-115,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,435,0,42
1692189368092,427,Location Name based search,200,OK,Location Name based search 2-116,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,427,0,42
1692189368152,414,Location Name based search,200,OK,Location Name based search 2-117,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,414,0,40
1692189368212,451,Location Name based search,200,OK,Location Name based search 2-118,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,450,0,38
1692189368272,481,Location Name based search,200,OK,Location Name based search 2-119,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,480,0,47
1692189368331,441,Location Name based search,200,OK,Location Name based search 2-120,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,441,0,44
1692189368396,445,Location Name based search,200,OK,Location Name based search 2-121,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,445,0,45
1692189368455,425,Location Name based search,200,OK,Location Name based search 2-122,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,424,0,43
1692189368518,448,Location Name based search,200,OK,Location Name based search 2-123,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,448,0,49
1692189368572,424,Location Name based search,200,OK,Location Name based search 2-124,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,423,0,45
1692189368631,435,Location Name based search,200,OK,Location Name based search 2-125,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,435,0,43
1692189368689,447,Location Name based search,200,OK,Location Name based search 2-126,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,446,0,43
1692189368750,446,Location Name based search,200,OK,Location Name based search 2-127,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,445,0,47
1692189368809,466,Location Name based search,200,OK,Location Name based search 2-128,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,465,0,45
1692189368870,452,Location Name based search,200,OK,Location Name based search 2-129,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,451,0,43
1692189368929,428,Location Name based search,200,OK,Location Name based search 2-130,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,427,0,45
1692189368991,443,Location Name based search,200,OK,Location Name based search 2-131,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,442,0,45
1692189369052,436,Location Name based search,200,OK,Location Name based search 2-132,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,435,0,41
1692189369112,441,Location Name based search,200,OK,Location Name based search 2-133,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,441,0,43
1692189369174,446,Location Name based search,200,OK,Location Name based search 2-134,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,445,0,40
1692189369230,430,Location Name based search,200,OK,Location Name based search 2-135,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,429,0,46
1692189369290,405,Location Name based search,200,OK,Location Name based search 2-136,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,404,0,42
1692189369350,431,Location Name based search,200,OK,Location Name based search 2-137,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,430,0,42
1692189369409,438,Location Name based search,200,OK,Location Name based search 2-138,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,437,0,43
1692189369471,424,Location Name based search,200,OK,Location Name based search 2-139,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,424,0,42
1692189369530,445,Location Name based search,200,OK,Location Name based search 2-140,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,444,0,48
1692189369590,427,Location Name based search,200,OK,Location Name based search 2-141,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,427,0,44
1692189369655,439,Location Name based search,200,OK,Location Name based search 2-142,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,439,0,44
1692189369715,417,Location Name based search,200,OK,Location Name based search 2-143,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,417,0,38
1692189369772,411,Location Name based search,200,OK,Location Name based search 2-144,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,411,0,45
